0,1,2,3,4,5,6,7,8,9
0.0,0.0,1.2231932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0967821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.1004938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.2471131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0450778,0.0,1.1259518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00065420195,0.0,1.0790663,0.0,0.0,0.0,0.0026752725,0.0,0.0,0.0
